quarter,quarter_label,quarter_end_date,geography_type,geography_code,rolling_four_quarter_mean_utilisation,rolling_eight_quarter_mean_utilisation,utilisation_trend_slope,utilisation_volatility,consecutive_quarters_below_national_benchmark,consecutive_quarters_below_remoteness_benchmark,persistent_utilisation_classification,participant_provider_growth_quadrant,payment_provider_growth_quadrant,demand_score,purchasing_score,capacity_score,performance_score,optional_cluster,cluster_diagnostic_note,reliability_flag
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Hunter New England,0.7775000000000001,0.7775000000000001,-0.003000000000000025,0.005000000000000023,0,0,stable,insufficient history,insufficient history,0.8206349206349206,0.5909090909090909,,0.740625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Hunter New England,0.77,0.772,-0.009999999999999993,0.014142135623730982,0,0,deteriorating,insufficient history,insufficient history,0.8634920634920635,0.5626959247648903,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Hunter New England,0.7625,0.7683333333333334,-0.011,0.015000000000000051,1,0,deteriorating,insufficient history,insufficient history,0.8777777777777778,0.6206896551724138,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Hunter New England,0.7575,0.7671428571428571,-0.0029999999999999714,0.009574271077563477,0,0,stable,insufficient history,insufficient history,0.9015873015873016,0.658307210031348,,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Hunter New England,0.7525,0.765,0.0009999999999999773,0.0050000000000002464,0,0,stable,insufficient history,insufficient history,0.9238095238095239,0.670846394984326,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Illawarra Shoalhaven,,,,,0,0,insufficient history,insufficient history,insufficient history,0.3952380952380952,0.7147335423197492,0.2,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Illawarra Shoalhaven,0.79,,,0.0,0,0,stable,insufficient history,insufficient history,0.43333333333333335,0.731974921630094,,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Illawarra Shoalhaven,0.79,,-7.86578352023717e-18,0.0,0,0,stable,insufficient history,insufficient history,0.44761904761904764,0.7429467084639498,,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Illawarra Shoalhaven,0.785,0.785,-0.006000000000000021,0.010000000000000009,0,0,deteriorating,insufficient history,insufficient history,0.48253968253968255,0.7351097178683386,,0.740625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Illawarra Shoalhaven,0.775,0.778,-0.013999999999999955,0.01914854215512677,0,0,deteriorating,insufficient history,insufficient history,0.5158730158730159,0.7068965517241379,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Illawarra Shoalhaven,0.7675000000000001,0.775,-0.010999999999999937,0.01707825127659934,0,0,deteriorating,insufficient history,insufficient history,0.5412698412698412,0.7304075235109718,,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Illawarra Shoalhaven,0.76,0.7728571428571429,-0.002000000000000018,0.008164965809277341,0,0,stable,insufficient history,insufficient history,0.5619047619047619,0.7836990595611285,,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Illawarra Shoalhaven,0.755,0.77,-3.108858887472227e-17,0.005773502691896496,0,0,stable,insufficient history,insufficient history,0.580952380952381,0.7884012539184952,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Inner East Melbourne,,,,,1,1,insufficient history,insufficient history,insufficient history,0.047619047619047616,0.7946708463949843,0.5375,0.740625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Inner East Melbourne,0.775,,,0.007071067811865481,0,2,stable,insufficient history,insufficient history,0.05555555555555555,0.8150470219435737,,0.81640625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Inner East Melbourne,0.7799999999999999,,0.009999999999999988,0.010000000000000009,0,3,recovering,insufficient history,insufficient history,0.06190476190476191,0.8134796238244514,,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Inner East Melbourne,0.7775000000000001,0.7775000000000001,0.001000000000000024,0.009574271077563399,0,4,stable,insufficient history,insufficient history,0.07301587301587302,0.829153605015674,,0.740625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Inner East Melbourne,0.7725,0.772,-0.011000000000000062,0.017078251276599378,0,5,deteriorating,insufficient history,insufficient history,0.08095238095238096,0.7711598746081505,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Inner East Melbourne,0.7675,0.77,-0.010999999999999937,0.017078251276599406,0,6,deteriorating,insufficient history,insufficient history,0.0873015873015873,0.7821316614420063,,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Inner East Melbourne,0.76,0.7685714285714286,-0.002000000000000018,0.008164965809277476,0,7,stable,insufficient history,insufficient history,0.08888888888888889,0.8260188087774295,,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Inner East Melbourne,0.7525,0.765,-0.0029999999999999884,0.0095742710775637,0,8,stable,insufficient history,insufficient history,0.10158730158730159,0.8181818181818182,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Inner Gippsland,,,,,1,1,insufficient history,insufficient history,insufficient history,0.6222222222222222,0.23667711598746083,0.2875,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Inner Gippsland,0.76,,,0.0,2,2,stable,insufficient history,insufficient history,0.680952380952381,0.23510971786833856,,0.66484375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Inner Gippsland,0.7566666666666667,,-0.0050000000000000626,0.005773502691896279,3,3,deteriorating,insufficient history,insufficient history,0.707936507936508,0.26332288401253917,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Inner Gippsland,0.7525,0.7525,-0.006999999999999953,0.00957427107756342,4,4,persistently low,insufficient history,insufficient history,0.7619047619047619,0.26489028213166144,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Inner Gippsland,0.7450000000000001,0.748,-0.009999999999999974,0.012909944487358159,5,5,persistently low,insufficient history,insufficient history,0.8238095238095238,0.19278996865203762,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Inner Gippsland,0.7375,0.745,-0.006999999999999997,0.009574271077563604,6,6,persistently low,insufficient history,insufficient history,0.861904761904762,0.19905956112852666,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Inner Gippsland,0.73,0.7414285714285713,-0.005999999999999993,0.008164965809277572,7,7,persistently low,insufficient history,insufficient history,0.8904761904761904,0.21473354231974923,,0.32734375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Inner Gippsland,0.72,0.73625,-0.010000000000000014,0.01414213562373115,8,8,persistently low,insufficient history,insufficient history,0.9206349206349206,0.21003134796238246,,0.20625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Ipswich,,,,,0,0,insufficient history,insufficient history,insufficient history,0.573015873015873,0.5,0.7875,0.81640625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Ipswich,0.78,,,0.0,0,0,stable,insufficient history,insufficient history,0.6253968253968254,0.5219435736677116,,0.81640625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
