quarter,ndis_service_area,service_area_state_label,remoteness_category,population_2025_erp,funded_plans_count,service_area_funded_plans_per_1000_population_2025_erp,service_area_mean_plan_utilisation,support_class,service_type,service_type_group,service_category_order,service_type_payment_amount,payment_item_participant_count_sum_not_unique,suppressed_payment_item_rows,suppressed_participant_item_rows,source_item_rows,service_area_payment_amount,service_type_payment_share_of_area_total,service_type_payment_per_1000_population,service_type_rank_within_area,national_service_type_payment_amount,national_service_type_area_mean_payment_amount,national_service_type_area_median_payment_amount,national_service_type_area_mean_share,national_payment_amount_from_area_items,national_service_type_payment_share,service_type_payment_share_gap_from_national,service_type_payment_amount_gap_from_national_area_mean
2024Q3,Western District,Western District (VIC),Outer Regional Australia,153831.0,4779.0,31.06656005616553,71.0,Core,Personal Care,Personal Care,8,39842000.0,7341.0,20.0,20.0,55.0,243377000.0,0.16370486940014875,258998.51135336832,3.0,9551123000.0,116477109.75609756,96664500.0,0.22393234497027106,41180422000.0,0.23193358727601188,-0.06822871787586313,-76635109.75609756
2024Q3,Western District,Western District (VIC),Outer Regional Australia,153831.0,4779.0,31.06656005616553,71.0,Capacity Building,Plan Management,Plan Management,9,5324000.0,5805.0,0.0,0.0,3.0,243377000.0,0.021875526446623963,34609.40902678914,9.0,596535000.0,7274817.073170732,5947500.0,0.017602503241055105,41180422000.0,0.014485888464183295,0.007389637982440668,-1950817.0731707318
2024Q3,Western District,Western District (VIC),Outer Regional Australia,153831.0,4779.0,31.06656005616553,71.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,75653000.0,2915.0,7.0,7.0,40.0,243377000.0,0.3108469576007593,491792.9416047481,1.0,10760816000.0,131229463.41463415,100911500.0,0.2608157941643461,41180422000.0,0.2613090268963247,0.04953793070443463,-55576463.41463415
2024Q3,Western District,Western District (VIC),Outer Regional Australia,153831.0,4779.0,31.06656005616553,71.0,Capacity Building,Support Coordination,Support Coordination,11,8536000.0,2489.0,7.0,7.0,12.0,243377000.0,0.03507315810450454,55489.46571237267,7.0,1087812000.0,13266000.0,10752500.0,0.03171081964580999,41180422000.0,0.026415756497104377,0.00865740160740016,-4730000.0
2024Q3,Western District,Western District (VIC),Outer Regional Australia,153831.0,4779.0,31.06656005616553,71.0,Capacity Building,Therapy,Therapy,12,17267000.0,8312.0,12.0,12.0,40.0,243377000.0,0.07094754229035612,112246.55628579415,5.0,3007967000.0,36682524.3902439,29993000.0,0.07706643775825112,41180422000.0,0.07304361766860962,-0.0020960753782535008,-19415524.390243903
2024Q3,Western Melbourne,Western Melbourne (VIC),Major Cities of Australia,864515.0,18155.0,21.000213992816786,78.0,Capital,Capital,Capital,1,24039000.0,2942.0,216.0,216.0,277.0,1000819000.0,0.024019328170228584,27806.34228440224,9.0,801304000.0,9772000.0,6944000.0,0.014774533133369525,41180422000.0,0.019458372718958537,0.004560955451270048,14267000.0
2024Q3,Western Melbourne,Western Melbourne (VIC),Major Cities of Australia,864515.0,18155.0,21.000213992816786,78.0,Core,Community Participation Care,Community Participation Care,2,201606000.0,30990.0,13.0,13.0,55.0,1000819000.0,0.20144101980477988,233201.27470315725,2.0,8715425000.0,106285670.73170732,89671500.0,0.21091048018408065,41180422000.0,0.2116400118483487,-0.010198992043568833,95320329.26829268
2024Q3,Western Melbourne,Western Melbourne (VIC),Major Cities of Australia,864515.0,18155.0,21.000213992816786,78.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,22257000.0,4481.0,3.0,3.0,11.0,1000819000.0,0.022238786433910626,25745.07093572697,11.0,767149000.0,9355475.609756097,6176500.0,0.01872256931103088,41180422000.0,0.018628973739025792,0.003609812694884834,12901524.390243903
2024Q3,Western Melbourne,Western Melbourne (VIC),Major Cities of Australia,864515.0,18155.0,21.000213992816786,78.0,Core,Group Centre Care,Group Centre Care,4,28056000.0,5420.0,63.0,63.0,103.0,1000819000.0,0.028033040939470573,32452.878203385717,8.0,1313280000.0,16015609.75609756,9988000.0,0.02984832339086152,41180422000.0,0.03189088251693972,-0.0038578415774691496,12040390.24390244
2024Q3,Western Melbourne,Western Melbourne (VIC),Major Cities of Australia,864515.0,18155.0,21.000213992816786,78.0,Core,High Needs Personal Care,High Needs Personal Care,5,32064000.0,4028.0,19.0,19.0,39.0,1000819000.0,0.03203776107368066,37089.00366101224,7.0,1096146000.0,13367634.146341464,11004500.0,0.02619087553014369,41180422000.0,0.026618134219217084,0.005419626854463573,18696365.853658535
2024Q3,Western Melbourne,Western Melbourne (VIC),Major Cities of Australia,864515.0,18155.0,21.000213992816786,78.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,88845000.0,16621.0,34.0,34.0,73.0,1000819000.0,0.0887722954899937,102768.6043619833,4.0,2531886000.0,30876658.536585364,18770000.0,0.05407310118683673,41180422000.0,0.061482759938691255,0.027289535551302445,57968341.46341464
2024Q3,Western Melbourne,Western Melbourne (VIC),Major Cities of Australia,864515.0,18155.0,21.000213992816786,78.0,Core,Other Core,Other Core,7,23788000.0,17016.0,15.0,15.0,64.0,1000819000.0,0.023768533571005345,27516.006084336303,10.0,950979000.0,11597304.878048781,9852500.0,0.02215709553272414,41180422000.0,0.023092988216585057,0.0006755453544202879,12190695.121951219
2024Q3,Western Melbourne,Western Melbourne (VIC),Major Cities of Australia,864515.0,18155.0,21.000213992816786,78.0,Core,Personal Care,Personal Care,8,272606000.0,28807.0,18.0,18.0,66.0,1000819000.0,0.27238291838983875,315328.24763017416,1.0,9551123000.0,116477109.75609756,96664500.0,0.22393234497027106,41180422000.0,0.23193358727601188,0.04044933111382687,156128890.24390244
2024Q3,Western Melbourne,Western Melbourne (VIC),Major Cities of Australia,864515.0,18155.0,21.000213992816786,78.0,Capacity Building,Plan Management,Plan Management,9,14820000.0,16730.0,1.0,1.0,4.0,1000819000.0,0.014807872352543267,17142.559701104088,12.0,596535000.0,7274817.073170732,5947500.0,0.017602503241055105,41180422000.0,0.014485888464183295,0.00032198388835997203,7545182.926829268
2024Q3,Western Melbourne,Western Melbourne (VIC),Major Cities of Australia,864515.0,18155.0,21.000213992816786,78.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,179439000.0,5950.0,5.0,5.0,41.0,1000819000.0,0.17929215972118834,207560.30838099975,3.0,10760816000.0,131229463.41463415,100911500.0,0.2608157941643461,41180422000.0,0.2613090268963247,-0.08201686717513634,48209536.58536585
2024Q3,Western Melbourne,Western Melbourne (VIC),Major Cities of Australia,864515.0,18155.0,21.000213992816786,78.0,Capacity Building,Support Coordination,Support Coordination,11,33563000.0,8316.0,2.0,2.0,14.0,1000819000.0,0.033535534397328585,38822.92383590799,6.0,1087812000.0,13266000.0,10752500.0,0.03171081964580999,41180422000.0,0.026415756497104377,0.007119777900224208,20297000.0
2024Q3,Western Melbourne,Western Melbourne (VIC),Major Cities of Australia,864515.0,18155.0,21.000213992816786,78.0,Capacity Building,Therapy,Therapy,12,79736000.0,29013.0,5.0,5.0,42.0,1000819000.0,0.07967074965603171,92232.0607508256,5.0,3007967000.0,36682524.3902439,29993000.0,0.07706643775825112,41180422000.0,0.07304361766860962,0.006627131987422097,43053475.6097561
2024Q3,Western NSW,Western NSW (NSW),Outer Regional Australia,289419.0,8336.0,28.802531969221096,71.0,Capital,Capital,Capital,1,9589000.0,1696.0,201.0,201.0,248.0,495649000.0,0.019346351954709885,33131.89527985378,10.0,801304000.0,9772000.0,6944000.0,0.014774533133369525,41180422000.0,0.019458372718958537,-0.00011202076424865134,-183000.0
2024Q3,Western NSW,Western NSW (NSW),Outer Regional Australia,289419.0,8336.0,28.802531969221096,71.0,Core,Community Participation Care,Community Participation Care,2,86936000.0,14256.0,13.0,13.0,50.0,495649000.0,0.17539831614711218,300381.10835846985,3.0,8715425000.0,106285670.73170732,89671500.0,0.21091048018408065,41180422000.0,0.2116400118483487,-0.03624169570123653,-19349670.73170732
2024Q3,Western NSW,Western NSW (NSW),Outer Regional Australia,289419.0,8336.0,28.802531969221096,71.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,12398000.0,2753.0,2.0,2.0,9.0,495649000.0,0.025013668947178345,42837.54694750517,8.0,767149000.0,9355475.609756097,6176500.0,0.01872256931103088,41180422000.0,0.018628973739025792,0.0063846952081525535,3042524.390243903
2024Q3,Western NSW,Western NSW (NSW),Outer Regional Australia,289419.0,8336.0,28.802531969221096,71.0,Core,Group Centre Care,Group Centre Care,4,27443000.0,6118.0,55.0,55.0,101.0,495649000.0,0.0553678106886123,94821.00345865336,5.0,1313280000.0,16015609.75609756,9988000.0,0.02984832339086152,41180422000.0,0.03189088251693972,0.02347692817167258,11427390.24390244
2024Q3,Western NSW,Western NSW (NSW),Outer Regional Australia,289419.0,8336.0,28.802531969221096,71.0,Core,High Needs Personal Care,High Needs Personal Care,5,9343000.0,1411.0,21.0,21.0,30.0,495649000.0,0.018850032987053338,32281.916529322538,11.0,1096146000.0,13367634.146341464,11004500.0,0.02619087553014369,41180422000.0,0.026618134219217084,-0.007768101232163746,-4024634.1463414636
2024Q3,Western NSW,Western NSW (NSW),Outer Regional Australia,289419.0,8336.0,28.802531969221096,71.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,19222000.0,5608.0,28.0,28.0,54.0,495649000.0,0.03878147640769981,66415.81927931476,6.0,2531886000.0,30876658.536585364,18770000.0,0.05407310118683673,41180422000.0,0.061482759938691255,-0.022701283530991448,-11654658.536585364
2024Q3,Western NSW,Western NSW (NSW),Outer Regional Australia,289419.0,8336.0,28.802531969221096,71.0,Core,Other Core,Other Core,7,11707000.0,8077.0,18.0,18.0,65.0,495649000.0,0.023619537212826013,40450.00501003735,9.0,950979000.0,11597304.878048781,9852500.0,0.02215709553272414,41180422000.0,0.023092988216585057,0.000526548996240956,109695.1219512187
2024Q3,Western NSW,Western NSW (NSW),Outer Regional Australia,289419.0,8336.0,28.802531969221096,71.0,Core,Personal Care,Personal Care,8,92754000.0,11827.0,15.0,15.0,57.0,495649000.0,0.18713646148786742,320483.45132835093,2.0,9551123000.0,116477109.75609756,96664500.0,0.22393234497027106,41180422000.0,0.23193358727601188,-0.04479712578814446,-23723109.756097555
2024Q3,Western NSW,Western NSW (NSW),Outer Regional Australia,289419.0,8336.0,28.802531969221096,71.0,Capacity Building,Plan Management,Plan Management,9,8730000.0,9541.0,0.0,0.0,3.0,495649000.0,0.017613270681470155,30163.880049340227,12.0,596535000.0,7274817.073170732,5947500.0,0.017602503241055105,41180422000.0,0.014485888464183295,0.00312738221728686,1455182.9268292682
2024Q3,Western NSW,Western NSW (NSW),Outer Regional Australia,289419.0,8336.0,28.802531969221096,71.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,172473000.0,5273.0,11.0,11.0,45.0,495649000.0,0.3479740703602751,595928.394473065,1.0,10760816000.0,131229463.41463415,100911500.0,0.2608157941643461,41180422000.0,0.2613090268963247,0.08666504346395043,41243536.58536585
2024Q3,Western NSW,Western NSW (NSW),Outer Regional Australia,289419.0,8336.0,28.802531969221096,71.0,Capacity Building,Support Coordination,Support Coordination,11,12761000.0,4153.0,7.0,7.0,13.0,495649000.0,0.025746042057988618,44091.78388426468,7.0,1087812000.0,13266000.0,10752500.0,0.03171081964580999,41180422000.0,0.026415756497104377,-0.0006697144391157595,-505000.0
2024Q3,Western NSW,Western NSW (NSW),Outer Regional Australia,289419.0,8336.0,28.802531969221096,71.0,Capacity Building,Therapy,Therapy,12,32293000.0,13878.0,8.0,8.0,40.0,495649000.0,0.06515296106720683,111578.71459717571,4.0,3007967000.0,36682524.3902439,29993000.0,0.07706643775825112,41180422000.0,0.07304361766860962,-0.007890656601402785,-4389524.390243903
2024Q3,Western Sydney,Western Sydney (NSW),Major Cities of Australia,1207980.0,24807.0,20.535936025430885,84.0,Capital,Capital,Capital,1,38252000.0,5450.0,217.0,217.0,326.0,1648727000.0,0.02320093017218739,31666.087186873956,8.0,801304000.0,9772000.0,6944000.0,0.014774533133369525,41180422000.0,0.019458372718958537,0.0037425574532288543,28480000.0
2024Q3,Western Sydney,Western Sydney (NSW),Major Cities of Australia,1207980.0,24807.0,20.535936025430885,84.0,Core,Community Participation Care,Community Participation Care,2,297336000.0,38227.0,20.0,20.0,61.0,1648727000.0,0.1803427735458933,246143.14806536533,3.0,8715425000.0,106285670.73170732,89671500.0,0.21091048018408065,41180422000.0,0.2116400118483487,-0.03129723830245543,191050329.26829267
2024Q3,Western Sydney,Western Sydney (NSW),Major Cities of Australia,1207980.0,24807.0,20.535936025430885,84.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,35418000.0,6325.0,1.0,1.0,11.0,1648727000.0,0.021482028255739125,29320.02185466647,10.0,767149000.0,9355475.609756097,6176500.0,0.01872256931103088,41180422000.0,0.018628973739025792,0.0028530545167133325,26062524.390243903
2024Q3,Western Sydney,Western Sydney (NSW),Major Cities of Australia,1207980.0,24807.0,20.535936025430885,84.0,Core,Group Centre Care,Group Centre Care,4,69561000.0,12008.0,56.0,56.0,128.0,1648727000.0,0.04219073260764214,57584.56265832215,6.0,1313280000.0,16015609.75609756,9988000.0,0.02984832339086152,41180422000.0,0.03189088251693972,0.010299850090702417,53545390.24390244
2024Q3,Western Sydney,Western Sydney (NSW),Major Cities of Australia,1207980.0,24807.0,20.535936025430885,84.0,Core,High Needs Personal Care,High Needs Personal Care,5,38947000.0,4662.0,18.0,18.0,38.0,1648727000.0,0.023622467515847075,32241.42783820924,7.0,1096146000.0,13367634.146341464,11004500.0,0.02619087553014369,41180422000.0,0.026618134219217084,-0.002995666703370009,25579365.853658535
2024Q3,Western Sydney,Western Sydney (NSW),Major Cities of Australia,1207980.0,24807.0,20.535936025430885,84.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,125975000.0,19537.0,35.0,35.0,72.0,1648727000.0,0.07640743434176792,104285.6669812414,4.0,2531886000.0,30876658.536585364,18770000.0,0.05407310118683673,41180422000.0,0.061482759938691255,0.014924674403076661,95098341.46341464
2024Q3,Western Sydney,Western Sydney (NSW),Major Cities of Australia,1207980.0,24807.0,20.535936025430885,84.0,Core,Other Core,Other Core,7,35665000.0,22598.0,10.0,10.0,68.0,1648727000.0,0.021631840808090122,29524.495438666203,9.0,950979000.0,11597304.878048781,9852500.0,0.02215709553272414,41180422000.0,0.023092988216585057,-0.0014611474084949352,24067695.12195122
2024Q3,Western Sydney,Western Sydney (NSW),Major Cities of Australia,1207980.0,24807.0,20.535936025430885,84.0,Core,Personal Care,Personal Care,8,359916000.0,33585.0,16.0,16.0,68.0,1648727000.0,0.2182993303318257,297948.6415338002,2.0,9551123000.0,116477109.75609756,96664500.0,0.22393234497027106,41180422000.0,0.23193358727601188,-0.013634256944186185,243438890.24390244
2024Q3,Western Sydney,Western Sydney (NSW),Major Cities of Australia,1207980.0,24807.0,20.535936025430885,84.0,Capacity Building,Plan Management,Plan Management,9,16172000.0,18940.0,1.0,1.0,4.0,1648727000.0,0.009808779743402031,13387.638868193182,12.0,596535000.0,7274817.073170732,5947500.0,0.017602503241055105,41180422000.0,0.014485888464183295,-0.004677108720781264,8897182.926829267
2024Q3,Western Sydney,Western Sydney (NSW),Major Cities of Australia,1207980.0,24807.0,20.535936025430885,84.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,485181000.0,9811.0,11.0,11.0,49.0,1648727000.0,0.29427612940165354,401646.5504395768,1.0,10760816000.0,131229463.41463415,100911500.0,0.2608157941643461,41180422000.0,0.2613090268963247,0.03296710250532886,353951536.58536583
2024Q3,Western Sydney,Western Sydney (NSW),Major Cities of Australia,1207980.0,24807.0,20.535936025430885,84.0,Capacity Building,Support Coordination,Support Coordination,11,32069000.0,8940.0,6.0,6.0,16.0,1648727000.0,0.019450764134996273,26547.624960678157,11.0,1087812000.0,13266000.0,10752500.0,0.03171081964580999,41180422000.0,0.026415756497104377,-0.006964992362108104,18803000.0
2024Q3,Western Sydney,Western Sydney (NSW),Major Cities of Australia,1207980.0,24807.0,20.535936025430885,84.0,Capacity Building,Therapy,Therapy,12,114235000.0,41291.0,5.0,5.0,44.0,1648727000.0,0.06928678914095542,94566.96302918922,5.0,3007967000.0,36682524.3902439,29993000.0,0.07706643775825112,41180422000.0,0.07304361766860962,-0.003756828527654202,77552475.6097561
2024Q3,Wheat Belt,Wheat Belt (WA),Outer Regional Australia,81725.0,1395.0,17.069440195778526,62.0,Capital,Capital,Capital,1,514000.0,142.0,136.0,136.0,142.0,47439000.0,0.010834967010265815,6289.385133068216,11.0,801304000.0,9772000.0,6944000.0,0.014774533133369525,41180422000.0,0.019458372718958537,-0.008623405708692721,-9258000.0
2024Q3,Wheat Belt,Wheat Belt (WA),Outer Regional Australia,81725.0,1395.0,17.069440195778526,62.0,Core,Community Participation Care,Community Participation Care,2,11795000.0,2016.0,16.0,16.0,39.0,47439000.0,0.24863508927253947,144325.4817987152,2.0,8715425000.0,106285670.73170732,89671500.0,0.21091048018408065,41180422000.0,0.2116400118483487,0.03699507742419075,-94490670.73170732
2024Q3,Wheat Belt,Wheat Belt (WA),Outer Regional Australia,81725.0,1395.0,17.069440195778526,62.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,972000.0,222.0,5.0,5.0,9.0,47439000.0,0.020489470688673878,11893.545426736004,9.0,767149000.0,9355475.609756097,6176500.0,0.01872256931103088,41180422000.0,0.018628973739025792,0.0018604969496480855,-8383475.609756097
2024Q3,Wheat Belt,Wheat Belt (WA),Outer Regional Australia,81725.0,1395.0,17.069440195778526,62.0,Core,Group Centre Care,Group Centre Care,4,421000.0,117.0,13.0,13.0,17.0,47439000.0,0.00887455469128776,5151.422453349648,12.0,1313280000.0,16015609.75609756,9988000.0,0.02984832339086152,41180422000.0,0.03189088251693972,-0.023016327825651963,-15594609.75609756
2024Q3,Wheat Belt,Wheat Belt (WA),Outer Regional Australia,81725.0,1395.0,17.069440195778526,62.0,Core,High Needs Personal Care,High Needs Personal Care,5,760000.0,162.0,12.0,12.0,16.0,47439000.0,0.01602057378949809,9299.479963291526,10.0,1096146000.0,13367634.146341464,11004500.0,0.02619087553014369,41180422000.0,0.026618134219217084,-0.010597560429718992,-12607634.146341464
2024Q3,Wheat Belt,Wheat Belt (WA),Outer Regional Australia,81725.0,1395.0,17.069440195778526,62.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,3086000.0,1013.0,24.0,24.0,38.0,47439000.0,0.0650519614663041,37760.783114102174,5.0,2531886000.0,30876658.536585364,18770000.0,0.05407310118683673,41180422000.0,0.061482759938691255,0.0035692015276128433,-27790658.536585364
2024Q3,Wheat Belt,Wheat Belt (WA),Outer Regional Australia,81725.0,1395.0,17.069440195778526,62.0,Core,Other Core,Other Core,7,1432000.0,964.0,37.0,37.0,48.0,47439000.0,0.030186133771791142,17522.178036096666,7.0,950979000.0,11597304.878048781,9852500.0,0.02215709553272414,41180422000.0,0.023092988216585057,0.007093145555206085,-10165304.878048781
